trip_id,arrival_time,departure_time,stop_id,stop_sequence
1423_7_20,08:06:28,08:06:28,3064,19
1423_7_20,08:07:38,08:07:38,3146,20
1423_7_20,08:09:27,08:09:27,2649,21
1423_7_20,08:10:39,08:10:39,1726,22
1423_7_20,08:15:21,08:15:21,570,23
1423_7_20,08:16:54,08:16:54,4393,24
1423_7_20,08:20:26,08:20:26,2319,25
1423_7_20,08:26:57,08:26:57,2669,26
1423_7_20,08:30:00,08:30:00,2822,27
1423_7_20,08:33:25,08:33:25,1358,28
1423_7_20,08:36:33,08:36:33,676,29
1423_7_20,08:38:36,08:38:36,1703,30
1423_7_20,08:40:47,08:40:47,3331,31
1423_7_20,08:44:40,08:44:40,3182,32
1423_7_20,08:45:47,08:45:47,951,33
1423_7_20,08:48:49,08:48:49,2997,34
1423_7_20,08:51:55,08:51:55,880,35
1423_7_20,08:54:45,08:54:45,884,36
1423_7_20,08:56:35,08:56:35,1337,37
1423_7_30,07:30:00,07:30:00,292,0
1423_7_30,07:32:55,07:32:55,1389,1
1423_7_30,07:35:20,07:35:20,2276,2
1423_7_30,07:36:54,07:36:54,675,3
1423_7_30,07:39:28,07:39:28,3032,4
1423_7_30,07:41:57,07:41:57,1824,5
1423_7_30,07:46:54,07:46:54,3027,7
1423_7_30,07:48:56,07:48:56,757,8
1423_7_30,07:51:44,07:51:44,2846,9
1423_7_30,07:53:46,07:53:46,274,10
1423_7_30,07:57:18,07:57:18,1920,11
1423_7_30,07:58:45,07:58:45,1587,12
1423_7_30,08:02:10,08:02:10,1867,13
1423_7_30,08:04:04,08:04:04,2554,14
1423_7_30,08:06:35,08:06:35,508,15
1423_7_30,08:09:31,08:09:31,2203,16
1423_7_30,08:11:15,08:11:15,1113,17
1423_7_30,08:15:02,08:15:02,2399,18
1423_7_30,08:16:28,08:16:28,3064,19
1423_7_30,08:17:38,08:17:38,3146,20
1423_7_30,08:19:27,08:19:27,2649,21
1423_7_30,08:20:39,08:20:39,1726,22
1423_7_30,08:25:21,08:25:21,570,23
1423_7_30,08:26:54,08:26:54,4393,24
1423_7_30,08:30:26,08:30:26,2319,25
1423_7_30,08:36:57,08:36:57,2669,26
1423_7_30,08:40:00,08:40:00,2822,27
1423_7_30,08:43:25,08:43:25,1358,28
1423_7_30,08:46:33,08:46:33,676,29
1423_7_30,08:48:36,08:48:36,1703,30
1423_7_30,08:50:47,08:50:47,3331,31
1423_7_30,08:54:40,08:54:40,3182,32
1423_7_30,08:55:47,08:55:47,951,33
1423_7_30,08:58:49,08:58:49,2997,34
1423_7_30,09:01:55,09:01:55,880,35
1423_7_30,09:04:45,09:04:45,884,36
1423_7_30,09:06:35,09:06:35,1337,37
1423_7_40,07:40:00,07:40:00,292,0
1423_7_40,07:42:55,07:42:55,1389,1
1423_7_40,07:45:20,07:45:20,2276,2
1423_7_40,07:46:54,07:46:54,675,3
1423_7_40,07:49:28,07:49:28,3032,4
1423_7_40,07:51:57,07:51:57,1824,5
1423_7_40,07:56:54,07:56:54,3027,7
1423_7_40,07:58:56,07:58:56,757,8
1423_7_40,08:01:44,08:01:44,2846,9
1423_7_40,08:03:46,08:03:46,274,10
1423_7_40,08:07:18,08:07:18,1920,11
1423_7_40,08:08:45,08:08:45,1587,12
1423_7_40,08:12:10,08:12:10,1867,13
1423_7_40,08:14:04,08:14:04,2554,14
1423_7_40,08:16:35,08:16:35,508,15
1423_7_40,08:19:31,08:19:31,2203,16
1423_7_40,08:21:15,08:21:15,1113,17
1423_7_40,08:25:02,08:25:02,2399,18
1423_7_40,08:26:28,08:26:28,3064,19
1423_7_40,08:27:38,08:27:38,3146,20
1423_7_40,08:29:27,08:29:27,2649,21
1423_7_40,08:30:39,08:30:39,1726,22
1423_7_40,08:35:21,08:35:21,570,23
1423_7_40,08:36:54,08:36:54,4393,24
1423_7_40,08:40:26,08:40:26,2319,25
1423_7_40,08:46:57,08:46:57,2669,26
1423_7_40,08:50:00,08:50:00,2822,27
1423_7_40,08:53:25,08:53:25,1358,28
1423_7_40,08:56:33,08:56:33,676,29
1423_7_40,08:58:36,08:58:36,1703,30
1423_7_40,09:00:47,09:00:47,3331,31
1423_7_40,09:04:40,09:04:40,3182,32
1423_7_40,09:05:47,09:05:47,951,33
1423_7_40,09:08:49,09:08:49,2997,34
1423_7_40,09:11:55,09:11:55,880,35
1423_7_40,09:14:45,09:14:45,884,36
1423_7_40,09:16:35,09:16:35,1337,37
1423_7_50,07:50:00,07:50:00,292,0
1423_7_50,07:52:55,07:52:55,1389,1
1423_7_50,07:55:20,07:55:20,2276,2
1423_7_50,07:56:54,07:56:54,675,3
1423_7_50,07:59:28,07:59:28,3032,4
1423_7_50,08:01:57,08:01:57,1824,5
1423_7_50,08:06:54,08:06:54,3027,7
1423_7_50,08:08:56,08:08:56,757,8
1423_7_50,08:11:44,08:11:44,2846,9
1423_7_50,08:13:46,08:13:46,274,10
1423_7_50,08:17:18,08:17:18,1920,11
1423_7_50,08:18:45,08:18:45,1587,12
1423_7_50,08:22:10,08:22:10,1867,13
1423_7_50,08:24:04,08:24:04,2554,14
1423_7_50,08:26:35,08:26:35,508,15
1423_7_50,08:29:31,08:29:31,2203,16
1423_7_50,08:31:15,08:31:15,1113,17
1423_7_50,08:35:02,08:35:02,2399,18
1423_7_50,08:36:28,08:36:28,3064,19
1423_7_50,08:37:38,08:37:38,3146,20
1423_7_50,08:39:27,08:39:27,2649,21
1423_7_50,08:40:39,08:40:39,1726,22
1423_7_50,08:45:21,08:45:21,570,23
1423_7_50,08:46:54,08:46:54,4393,24
1423_7_50,08:50:26,08:50:26,2319,25
1423_7_50,08:56:57,08:56:57,2669,26
1423_7_50,09:00:00,09:00:00,2822,27
1423_7_50,09:03:25,09:03:25,1358,28
1423_7_50,09:06:33,09:06:33,676,29
1423_7_50,09:08:36,09:08:36,1703,30
1423_7_50,09:10:47,09:10:47,3331,31
1423_7_50,09:14:40,09:14:40,3182,32
1423_7_50,09:15:47,09:15:47,951,33
1423_7_50,09:18:49,09:18:49,2997,34
1423_7_50,09:21:55,09:21:55,880,35
1423_7_50,09:24:45,09:24:45,884,36
1423_7_50,09:26:35,09:26:35,1337,37
1423_8_0,08:00:00,08:00:00,292,0
1423_8_0,08:02:55,08:02:55,1389,1
1423_8_0,08:05:20,08:05:20,2276,2
1423_8_0,08:06:54,08:06:54,675,3
1423_8_0,08:09:28,08:09:28,3032,4
1423_8_0,08:11:57,08:11:57,1824,5
1423_8_0,08:16:54,08:16:54,3027,7
1423_8_0,08:18:56,08:18:56,757,8
1423_8_0,08:21:44,08:21:44,2846,9
1423_8_0,08:23:46,08:23:46,274,10
1423_8_0,08:27:18,08:27:18,1920,11
1423_8_0,08:28:45,08:28:45,1587,12
1423_8_0,08:32:10,08:32:10,1867,13
1423_8_0,08:34:04,08:34:04,2554,14
1423_8_0,08:36:35,08:36:35,508,15
1423_8_0,08:39:31,08:39:31,2203,16
1423_8_0,08:41:15,08:41:15,1113,17
1423_8_0,08:45:02,08:45:02,2399,18
1423_8_0,08:46:28,08:46:28,3064,19
1423_8_0,08:47:38,08:47:38,3146,20
1423_8_0,08:49:27,08:49:27,2649,21
1423_8_0,08:50:39,08:50:39,1726,22
1423_8_0,08:55:21,08:55:21,570,23
1423_8_0,08:56:54,08:56:54,4393,24
1423_8_0,09:00:26,09:00:26,2319,25
1423_8_0,09:06:57,09:06:57,2669,26
1423_8_0,09:10:00,09:10:00,2822,27
1423_8_0,09:13:25,09:13:25,1358,28
1423_8_0,09:16:33,09:16:33,676,29
1423_8_0,09:18:36,09:18:36,1703,30
1423_8_0,09:20:47,09:20:47,3331,31
1423_8_0,09:24:40,09:24:40,3182,32
1423_8_0,09:25:47,09:25:47,951,33
1423_8_0,09:28:49,09:28:49,2997,34
1423_8_0,09:31:55,09:31:55,880,35
1423_8_0,09:34:45,09:34:45,884,36
1423_8_0,09:36:35,09:36:35,1337,37
1423_8_10,08:10:00,08:10:00,292,0
1423_8_10,08:12:55,08:12:55,1389,1
1423_8_10,08:15:20,08:15:20,2276,2
1423_8_10,08:16:54,08:16:54,675,3
1423_8_10,08:19:28,08:19:28,3032,4
1423_8_10,08:21:57,08:21:57,1824,5
1423_8_10,08:26:54,08:26:54,3027,7
1423_8_10,08:28:56,08:28:56,757,8
1423_8_10,08:31:44,08:31:44,2846,9
1423_8_10,08:33:46,08:33:46,274,10
1423_8_10,08:37:18,08:37:18,1920,11
1423_8_10,08:38:45,08:38:45,1587,12
1423_8_10,08:42:10,08:42:10,1867,13
1423_8_10,08:44:04,08:44:04,2554,14
1423_8_10,08:46:35,08:46:35,508,15
1423_8_10,08:49:31,08:49:31,2203,16
1423_8_10,08:51:15,08:51:15,1113,17
1423_8_10,08:55:02,08:55:02,2399,18
1423_8_10,08:56:28,08:56:28,3064,19
1423_8_10,08:57:38,08:57:38,3146,20
1423_8_10,08:59:27,08:59:27,2649,21
1423_8_10,09:00:39,09:00:39,1726,22
1423_8_10,09:05:21,09:05:21,570,23
1423_8_10,09:06:54,09:06:54,4393,24
1423_8_10,09:10:26,09:10:26,2319,25
1423_8_10,09:16:57,09:16:57,2669,26
1423_8_10,09:20:00,09:20:00,2822,27
1423_8_10,09:23:25,09:23:25,1358,28
1423_8_10,09:26:33,09:26:33,676,29
1423_8_10,09:28:36,09:28:36,1703,30
1423_8_10,09:30:47,09:30:47,3331,31
1423_8_10,09:34:40,09:34:40,3182,32
1423_8_10,09:35:47,09:35:47,951,33
1423_8_10,09:38:49,09:38:49,2997,34
1423_8_10,09:41:55,09:41:55,880,35
1423_8_10,09:44:45,09:44:45,884,36
1423_8_10,09:46:35,09:46:35,1337,37
1423_8_20,08:20:00,08:20:00,292,0
1423_8_20,08:22:55,08:22:55,1389,1
1423_8_20,08:25:20,08:25:20,2276,2
1423_8_20,08:26:54,08:26:54,675,3
1423_8_20,08:29:28,08:29:28,3032,4
1423_8_20,08:31:57,08:31:57,1824,5
1423_8_20,08:36:54,08:36:54,3027,7
1423_8_20,08:38:56,08:38:56,757,8
1423_8_20,08:41:44,08:41:44,2846,9
1423_8_20,08:43:46,08:43:46,274,10
1423_8_20,08:47:18,08:47:18,1920,11
1423_8_20,08:48:45,08:48:45,1587,12
1423_8_20,08:52:10,08:52:10,1867,13
1423_8_20,08:54:04,08:54:04,2554,14
1423_8_20,08:56:35,08:56:35,508,15
1423_8_20,08:59:31,08:59:31,2203,16
1423_8_20,09:01:15,09:01:15,1113,17
1423_8_20,09:05:02,09:05:02,2399,18
1423_8_20,09:06:28,09:06:28,3064,19
1423_8_20,09:07:38,09:07:38,3146,20
1423_8_20,09:09:27,09:09:27,2649,21
1423_8_20,09:10:39,09:10:39,1726,22
1423_8_20,09:15:21,09:15:21,570,23
1423_8_20,09:16:54,09:16:54,4393,24
1423_8_20,09:20:26,09:20:26,2319,25
1423_8_20,09:26:57,09:26:57,2669,26
1423_8_20,09:30:00,09:30:00,2822,27
1423_8_20,09:33:25,09:33:25,1358,28
1423_8_20,09:36:33,09:36:33,676,29
1423_8_20,09:38:36,09:38:36,1703,30
1423_8_20,09:40:47,09:40:47,3331,31
1423_8_20,09:44:40,09:44:40,3182,32
1423_8_20,09:45:47,09:45:47,951,33
1423_8_20,09:48:49,09:48:49,2997,34
1423_8_20,09:51:55,09:51:55,880,35
1423_8_20,09:54:45,09:54:45,884,36
1423_8_20,09:56:35,09:56:35,1337,37
1423_8_30,08:30:00,08:30:00,292,0
1423_8_30,08:32:55,08:32:55,1389,1
1423_8_30,08:35:20,08:35:20,2276,2
1423_8_30,08:36:54,08:36:54,675,3
1423_8_30,08:39:28,08:39:28,3032,4
1423_8_30,08:41:57,08:41:57,1824,5
1423_8_30,08:46:54,08:46:54,3027,7
1423_8_30,08:48:56,08:48:56,757,8
1423_8_30,08:51:44,08:51:44,2846,9
1423_8_30,08:53:46,08:53:46,274,10
1423_8_30,08:57:18,08:57:18,1920,11
1423_8_30,08:58:45,08:58:45,1587,12
1423_8_30,09:02:10,09:02:10,1867,13
1423_8_30,09:04:04,09:04:04,2554,14
1423_8_30,09:06:35,09:06:35,508,15
1423_8_30,09:09:31,09:09:31,2203,16
1423_8_30,09:11:15,09:11:15,1113,17
1423_8_30,09:15:02,09:15:02,2399,18
1423_8_30,09:16:28,09:16:28,3064,19
1423_8_30,09:17:38,09:17:38,3146,20
1423_8_30,09:19:27,09:19:27,2649,21
1423_8_30,09:20:39,09:20:39,1726,22
1423_8_30,09:25:21,09:25:21,570,23
1423_8_30,09:26:54,09:26:54,4393,24
1423_8_30,09:30:26,09:30:26,2319,25
1423_8_30,09:36:57,09:36:57,2669,26
1423_8_30,09:40:00,09:40:00,2822,27
1423_8_30,09:43:25,09:43:25,1358,28
1423_8_30,09:46:33,09:46:33,676,29
1423_8_30,09:48:36,09:48:36,1703,30
1423_8_30,09:50:47,09:50:47,3331,31
1423_8_30,09:54:40,09:54:40,3182,32
1423_8_30,09:55:47,09:55:47,951,33
1423_8_30,09:58:49,09:58:49,2997,34
1423_8_30,10:01:55,10:01:55,880,35
1423_8_30,10:04:45,10:04:45,884,36
1423_8_30,10:06:35,10:06:35,1337,37
1423_8_40,08:40:00,08:40:00,292,0
1423_8_40,08:42:55,08:42:55,1389,1
1423_8_40,08:45:20,08:45:20,2276,2
1423_8_40,08:46:54,08:46:54,675,3
1423_8_40,08:49:28,08:49:28,3032,4
1423_8_40,08:51:57,08:51:57,1824,5
1423_8_40,08:56:54,08:56:54,3027,7
1423_8_40,08:58:56,08:58:56,757,8
1423_8_40,09:01:44,09:01:44,2846,9
1423_8_40,09:03:46,09:03:46,274,10
1423_8_40,09:07:18,09:07:18,1920,11
1423_8_40,09:08:45,09:08:45,1587,12
1423_8_40,09:12:10,09:12:10,1867,13
1423_8_40,09:14:04,09:14:04,2554,14
1423_8_40,09:16:35,09:16:35,508,15
1423_8_40,09:19:31,09:19:31,2203,16
1423_8_40,09:21:15,09:21:15,1113,17
1423_8_40,09:25:02,09:25:02,2399,18
1423_8_40,09:26:28,09:26:28,3064,19
1423_8_40,09:27:38,09:27:38,3146,20
1423_8_40,09:29:27,09:29:27,2649,21
1423_8_40,09:30:39,09:30:39,1726,22
1423_8_40,09:35:21,09:35:21,570,23
1423_8_40,09:36:54,09:36:54,4393,24
1423_8_40,09:40:26,09:40:26,2319,25
1423_8_40,09:46:57,09:46:57,2669,26
1423_8_40,09:50:00,09:50:00,2822,27
1423_8_40,09:53:25,09:53:25,1358,28
1423_8_40,09:56:33,09:56:33,676,29
1423_8_40,09:58:36,09:58:36,1703,30
1423_8_40,10:00:47,10:00:47,3331,31
1423_8_40,10:04:40,10:04:40,3182,32
1423_8_40,10:05:47,10:05:47,951,33
1423_8_40,10:08:49,10:08:49,2997,34
1423_8_40,10:11:55,10:11:55,880,35
1423_8_40,10:14:45,10:14:45,884,36
1423_8_40,10:16:35,10:16:35,1337,37
1423_8_50,08:50:00,08:50:00,292,0
1423_8_50,08:52:55,08:52:55,1389,1
1423_8_50,08:55:20,08:55:20,2276,2
1423_8_50,08:56:54,08:56:54,675,3
1423_8_50,08:59:28,08:59:28,3032,4
1423_8_50,09:01:57,09:01:57,1824,5
1423_8_50,09:06:54,09:06:54,3027,7
1423_8_50,09:08:56,09:08:56,757,8
1423_8_50,09:11:44,09:11:44,2846,9
1423_8_50,09:13:46,09:13:46,274,10
1423_8_50,09:17:18,09:17:18,1920,11
1423_8_50,09:18:45,09:18:45,1587,12
1423_8_50,09:22:10,09:22:10,1867,13
1423_8_50,09:24:04,09:24:04,2554,14
1423_8_50,09:26:35,09:26:35,508,15
1423_8_50,09:29:31,09:29:31,2203,16
1423_8_50,09:31:15,09:31:15,1113,17
1423_8_50,09:35:02,09:35:02,2399,18
1423_8_50,09:36:28,09:36:28,3064,19
1423_8_50,09:37:38,09:37:38,3146,20
1423_8_50,09:39:27,09:39:27,2649,21
1423_8_50,09:40:39,09:40:39,1726,22
1423_8_50,09:45:21,09:45:21,570,23
1423_8_50,09:46:54,09:46:54,4393,24
1423_8_50,09:50:26,09:50:26,2319,25
1423_8_50,09:56:57,09:56:57,2669,26
1423_8_50,10:00:00,10:00:00,2822,27
1423_8_50,10:03:25,10:03:25,1358,28
1423_8_50,10:06:33,10:06:33,676,29
1423_8_50,10:08:36,10:08:36,1703,30
1423_8_50,10:10:47,10:10:47,3331,31
1423_8_50,10:14:40,10:14:40,3182,32
1423_8_50,10:15:47,10:15:47,951,33
1423_8_50,10:18:49,10:18:49,2997,34
1423_8_50,10:21:55,10:21:55,880,35
1423_8_50,10:24:45,10:24:45,884,36
1423_8_50,10:26:35,10:26:35,1337,37
1423_9_0,09:00:00,09:00:00,292,0
1423_9_0,09:02:55,09:02:55,1389,1
1423_9_0,09:05:20,09:05:20,2276,2
1423_9_0,09:06:54,09:06:54,675,3
1423_9_0,09:09:28,09:09:28,3032,4
1423_9_0,09:11:57,09:11:57,1824,5
1423_9_0,09:16:54,09:16:54,3027,7
1423_9_0,09:18:56,09:18:56,757,8
1423_9_0,09:21:44,09:21:44,2846,9
1423_9_0,09:23:46,09:23:46,274,10
1423_9_0,09:27:18,09:27:18,1920,11
1423_9_0,09:28:45,09:28:45,1587,12
1423_9_0,09:32:10,09:32:10,1867,13
1423_9_0,09:34:04,09:34:04,2554,14
1423_9_0,09:36:35,09:36:35,508,15
1423_9_0,09:39:31,09:39:31,2203,16
1423_9_0,09:41:15,09:41:15,1113,17
1423_9_0,09:45:02,09:45:02,2399,18
1423_9_0,09:46:28,09:46:28,3064,19
1423_9_0,09:47:38,09:47:38,3146,20
1423_9_0,09:49:27,09:49:27,2649,21
1423_9_0,09:50:39,09:50:39,1726,22
1423_9_0,09:55:21,09:55:21,570,23
1423_9_0,09:56:54,09:56:54,4393,24
1423_9_0,10:00:26,10:00:26,2319,25
1423_9_0,10:06:57,10:06:57,2669,26
1423_9_0,10:10:00,10:10:00,2822,27
1423_9_0,10:13:25,10:13:25,1358,28
1423_9_0,10:16:33,10:16:33,676,29
1423_9_0,10:18:36,10:18:36,1703,30
1423_9_0,10:20:47,10:20:47,3331,31
1423_9_0,10:24:40,10:24:40,3182,32
1423_9_0,10:25:47,10:25:47,951,33
1423_9_0,10:28:49,10:28:49,2997,34
1423_9_0,10:31:55,10:31:55,880,35
1423_9_0,10:34:45,10:34:45,884,36
1423_9_0,10:36:35,10:36:35,1337,37
1423_9_10,09:10:00,09:10:00,292,0
1423_9_10,09:12:55,09:12:55,1389,1
1423_9_10,09:15:20,09:15:20,2276,2
1423_9_10,09:16:54,09:16:54,675,3
1423_9_10,09:19:28,09:19:28,3032,4
1423_9_10,09:21:57,09:21:57,1824,5
1423_9_10,09:26:54,09:26:54,3027,7
1423_9_10,09:28:56,09:28:56,757,8
1423_9_10,09:31:44,09:31:44,2846,9
1423_9_10,09:33:46,09:33:46,274,10
1423_9_10,09:37:18,09:37:18,1920,11
1423_9_10,09:38:45,09:38:45,1587,12
1423_9_10,09:42:10,09:42:10,1867,13
1423_9_10,09:44:04,09:44:04,2554,14
1423_9_10,09:46:35,09:46:35,508,15
1423_9_10,09:49:31,09:49:31,2203,16
1423_9_10,09:51:15,09:51:15,1113,17
1423_9_10,09:55:02,09:55:02,2399,18
1423_9_10,09:56:28,09:56:28,3064,19
1423_9_10,09:57:38,09:57:38,3146,20
1423_9_10,09:59:27,09:59:27,2649,21
1423_9_10,10:00:39,10:00:39,1726,22
1423_9_10,10:05:21,10:05:21,570,23
1423_9_10,10:06:54,10:06:54,4393,24
1423_9_10,10:10:26,10:10:26,2319,25
1423_9_10,10:16:57,10:16:57,2669,26
1423_9_10,10:20:00,10:20:00,2822,27
1423_9_10,10:23:25,10:23:25,1358,28
1423_9_10,10:26:33,10:26:33,676,29
1423_9_10,10:28:36,10:28:36,1703,30
1423_9_10,10:30:47,10:30:47,3331,31
1423_9_10,10:34:40,10:34:40,3182,32
1423_9_10,10:35:47,10:35:47,951,33
1423_9_10,10:38:49,10:38:49,2997,34
1423_9_10,10:41:55,10:41:55,880,35
1423_9_10,10:44:45,10:44:45,884,36
1423_9_10,10:46:35,10:46:35,1337,37
1423_9_20,09:20:00,09:20:00,292,0
1423_9_20,09:22:55,09:22:55,1389,1
1423_9_20,09:25:20,09:25:20,2276,2
1423_9_20,09:26:54,09:26:54,675,3
1423_9_20,09:29:28,09:29:28,3032,4
1423_9_20,09:31:57,09:31:57,1824,5
1423_9_20,09:36:54,09:36:54,3027,7
1423_9_20,09:38:56,09:38:56,757,8
1423_9_20,09:41:44,09:41:44,2846,9
1423_9_20,09:43:46,09:43:46,274,10
1423_9_20,09:47:18,09:47:18,1920,11
1423_9_20,09:48:45,09:48:45,1587,12
1423_9_20,09:52:10,09:52:10,1867,13
1423_9_20,09:54:04,09:54:04,2554,14
1423_9_20,09:56:35,09:56:35,508,15
1423_9_20,09:59:31,09:59:31,2203,16
1423_9_20,10:01:15,10:01:15,1113,17
1423_9_20,10:05:02,10:05:02,2399,18
1423_9_20,10:06:28,10:06:28,3064,19
1423_9_20,10:07:38,10:07:38,3146,20
1423_9_20,10:09:27,10:09:27,2649,21
1423_9_20,10:10:39,10:10:39,1726,22
1423_9_20,10:15:21,10:15:21,570,23
1423_9_20,10:16:54,10:16:54,4393,24
1423_9_20,10:20:26,10:20:26,2319,25
1423_9_20,10:26:57,10:26:57,2669,26
1423_9_20,10:30:00,10:30:00,2822,27
1423_9_20,10:33:25,10:33:25,1358,28
1423_9_20,10:36:33,10:36:33,676,29
1423_9_20,10:38:36,10:38:36,1703,30
1423_9_20,10:40:47,10:40:47,3331,31
1423_9_20,10:44:40,10:44:40,3182,32
1423_9_20,10:45:47,10:45:47,951,33
1423_9_20,10:48:49,10:48:49,2997,34
1423_9_20,10:51:55,10:51:55,880,35
1423_9_20,10:54:45,10:54:45,884,36
1423_9_20,10:56:35,10:56:35,1337,37
1423_9_30,09:30:00,09:30:00,292,0
1423_9_30,09:32:55,09:32:55,1389,1
1423_9_30,09:35:20,09:35:20,2276,2
1423_9_30,09:36:54,09:36:54,675,3
1423_9_30,09:39:28,09:39:28,3032,4
1423_9_30,09:41:57,09:41:57,1824,5
1423_9_30,09:46:54,09:46:54,3027,7
1423_9_30,09:48:56,09:48:56,757,8
1423_9_30,09:51:44,09:51:44,2846,9
1423_9_30,09:53:46,09:53:46,274,10
1423_9_30,09:57:18,09:57:18,1920,11
1423_9_30,09:58:45,09:58:45,1587,12
1423_9_30,10:02:10,10:02:10,1867,13
1423_9_30,10:04:04,10:04:04,2554,14
1423_9_30,10:06:35,10:06:35,508,15
1423_9_30,10:09:31,10:09:31,2203,16
1423_9_30,10:11:15,10:11:15,1113,17
1423_9_30,10:15:02,10:15:02,2399,18
1423_9_30,10:16:28,10:16:28,3064,19
1423_9_30,10:17:38,10:17:38,3146,20
1423_9_30,10:19:27,10:19:27,2649,21
1423_9_30,10:20:39,10:20:39,1726,22
1423_9_30,10:25:21,10:25:21,570,23
1423_9_30,10:26:54,10:26:54,4393,24
1423_9_30,10:30:26,10:30:26,2319,25
1423_9_30,10:36:57,10:36:57,2669,26
1423_9_30,10:40:00,10:40:00,2822,27
1423_9_30,10:43:25,10:43:25,1358,28
1423_9_30,10:46:33,10:46:33,676,29
1423_9_30,10:48:36,10:48:36,1703,30
1423_9_30,10:50:47,10:50:47,3331,31
1423_9_30,10:54:40,10:54:40,3182,32
1423_9_30,10:55:47,10:55:47,951,33
1423_9_30,10:58:49,10:58:49,2997,34
1423_9_30,11:01:55,11:01:55,880,35
1423_9_30,11:04:45,11:04:45,884,36
1423_9_30,11:06:35,11:06:35,1337,37
1423_9_40,09:40:00,09:40:00,292,0
1423_9_40,09:42:55,09:42:55,1389,1
1423_9_40,09:45:20,09:45:20,2276,2
1423_9_40,09:46:54,09:46:54,675,3
1423_9_40,09:49:28,09:49:28,3032,4
1423_9_40,09:51:57,09:51:57,1824,5
1423_9_40,09:56:54,09:56:54,3027,7
1423_9_40,09:58:56,09:58:56,757,8
1423_9_40,10:01:44,10:01:44,2846,9
1423_9_40,10:03:46,10:03:46,274,10
1423_9_40,10:07:18,10:07:18,1920,11
1423_9_40,10:08:45,10:08:45,1587,12
1423_9_40,10:12:10,10:12:10,1867,13
1423_9_40,10:14:04,10:14:04,2554,14
1423_9_40,10:16:35,10:16:35,508,15
1423_9_40,10:19:31,10:19:31,2203,16
1423_9_40,10:21:15,10:21:15,1113,17
1423_9_40,10:25:02,10:25:02,2399,18
1423_9_40,10:26:28,10:26:28,3064,19
1423_9_40,10:27:38,10:27:38,3146,20
1423_9_40,10:29:27,10:29:27,2649,21
1423_9_40,10:30:39,10:30:39,1726,22
1423_9_40,10:35:21,10:35:21,570,23
1423_9_40,10:36:54,10:36:54,4393,24
1423_9_40,10:40:26,10:40:26,2319,25
1423_9_40,10:46:57,10:46:57,2669,26
1423_9_40,10:50:00,10:50:00,2822,27
1423_9_40,10:53:25,10:53:25,1358,28
1423_9_40,10:56:33,10:56:33,676,29
1423_9_40,10:58:36,10:58:36,1703,30
1423_9_40,11:00:47,11:00:47,3331,31
1423_9_40,11:04:40,11:04:40,3182,32
1423_9_40,11:05:47,11:05:47,951,33
1423_9_40,11:08:49,11:08:49,2997,34
1423_9_40,11:11:55,11:11:55,880,35
1423_9_40,11:14:45,11:14:45,884,36
1423_9_40,11:16:35,11:16:35,1337,37
1423_9_50,09:50:00,09:50:00,292,0
1423_9_50,09:52:55,09:52:55,1389,1
1423_9_50,09:55:20,09:55:20,2276,2
1423_9_50,09:56:54,09:56:54,675,3
1423_9_50,09:59:28,09:59:28,3032,4
1423_9_50,10:01:57,10:01:57,1824,5
1423_9_50,10:06:54,10:06:54,3027,7
1423_9_50,10:08:56,10:08:56,757,8
1423_9_50,10:11:44,10:11:44,2846,9
1423_9_50,10:13:46,10:13:46,274,10
1423_9_50,10:17:18,10:17:18,1920,11
1423_9_50,10:18:45,10:18:45,1587,12
1423_9_50,10:22:10,10:22:10,1867,13
1423_9_50,10:24:04,10:24:04,2554,14
1423_9_50,10:26:35,10:26:35,508,15
1423_9_50,10:29:31,10:29:31,2203,16
1423_9_50,10:31:15,10:31:15,1113,17
1423_9_50,10:35:02,10:35:02,2399,18
1423_9_50,10:36:28,10:36:28,3064,19
1423_9_50,10:37:38,10:37:38,3146,20
1423_9_50,10:39:27,10:39:27,2649,21
1423_9_50,10:40:39,10:40:39,1726,22
1423_9_50,10:45:21,10:45:21,570,23
1423_9_50,10:46:54,10:46:54,4393,24
1423_9_50,10:50:26,10:50:26,2319,25
1423_9_50,10:56:57,10:56:57,2669,26
1423_9_50,11:00:00,11:00:00,2822,27
1423_9_50,11:03:25,11:03:25,1358,28
1423_9_50,11:06:33,11:06:33,676,29
1423_9_50,11:08:36,11:08:36,1703,30
1423_9_50,11:10:47,11:10:47,3331,31
1423_9_50,11:14:40,11:14:40,3182,32
1423_9_50,11:15:47,11:15:47,951,33
1423_9_50,11:18:49,11:18:49,2997,34
1423_9_50,11:21:55,11:21:55,880,35
1423_9_50,11:24:45,11:24:45,884,36
1423_9_50,11:26:35,11:26:35,1337,37
1423_10_0,10:00:00,10:00:00,292,0
1423_10_0,10:02:55,10:02:55,1389,1
1423_10_0,10:05:20,10:05:20,2276,2
1423_10_0,10:06:54,10:06:54,675,3
1423_10_0,10:09:28,10:09:28,3032,4
1423_10_0,10:11:57,10:11:57,1824,5
1423_10_0,10:16:54,10:16:54,3027,7
1423_10_0,10:18:56,10:18:56,757,8
1423_10_0,10:21:44,10:21:44,2846,9
1423_10_0,10:23:46,10:23:46,274,10
1423_10_0,10:27:18,10:27:18,1920,11
1423_10_0,10:28:45,10:28:45,1587,12
1423_10_0,10:32:10,10:32:10,1867,13
1423_10_0,10:34:04,10:34:04,2554,14
